,season,player_id,player,pos,age,experience,tm,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,award
317,2018,4516,Jawun Evans,PG,21.0,1,LAC,16.2,1.9,5.3,0.352,0.3,1.1,0.278,1.5,4.1,0.372,0.381,0.8,1.0,0.776,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,4.8,0
318,2018,4518,Jayson Tatum,SF,19.0,1,BOS,30.5,5.0,10.4,0.475,1.3,3.0,0.434,3.7,7.4,0.492,0.538,2.7,3.2,0.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9,1
319,2018,4519,John Collins,PF,20.0,1,ATL,24.1,4.2,7.4,0.576,0.2,0.6,0.34,4.0,6.7,0.598,0.591,1.8,2.5,0.715,2.4,4.9,7.3,1.3,0.6,1.1,1.4,2.9,10.5,1
320,2018,4520,John Holland,SF,29.0,1,CLE,7.3,0.7,2.5,0.288,0.5,1.5,0.306,0.3,1.0,0.261,0.381,0.4,0.5,0.692,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,0
321,2018,4521,Johnathan Motley,PF,22.0,1,DAL,16.0,3.6,6.8,0.533,0.1,0.5,0.167,3.5,6.3,0.565,0.54,1.4,2.5,0.536,1.3,3.2,4.5,0.6,0.3,0.2,0.8,1.6,8.7,0
322,2018,4522,Jonathan Isaac,PF,20.0,1,ORL,19.9,2.0,5.4,0.379,0.6,1.7,0.348,1.4,3.7,0.394,0.434,0.7,0.9,0.76,0.6,3.1,3.7,0.7,1.2,1.1,1.0,1.8,5.4,0
323,2018,4523,Jordan Bell,C,23.0,1,GSW,14.2,2.0,3.2,0.627,0.0,0.1,0.0,2.0,3.2,0.641,0.627,0.5,0.8,0.682,1.1,2.6,3.6,1.8,0.6,1.0,0.9,1.6,4.6,0
324,2018,4525,Josh Hart,SG,22.0,1,LAL,23.2,2.8,6.0,0.469,1.2,3.1,0.396,1.6,2.8,0.551,0.573,1.0,1.5,0.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,0
325,2018,4526,Josh Jackson,SF,20.0,1,PHO,25.4,5.1,12.1,0.417,0.7,2.8,0.263,4.3,9.3,0.464,0.448,2.3,3.6,0.634,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,13.1,1
326,2018,4527,Josh Magette,PG,28.0,1,ATL,12.0,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1.0,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6,0
327,2018,4528,Justin Jackson,SF,22.0,1,SAC,22.1,2.7,6.2,0.442,0.8,2.7,0.308,1.9,3.4,0.547,0.51,0.4,0.5,0.722,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,0
328,2018,4530,Kadeem Allen,PG,25.0,1,BOS,5.9,0.3,1.2,0.273,0.0,0.6,0.0,0.3,0.6,0.545,0.273,0.4,0.5,0.778,0.2,0.4,0.6,0.7,0.2,0.1,0.5,0.8,1.1,0
329,2018,4532,Kobi Simmons,PG,20.0,1,MEM,20.1,2.5,5.9,0.423,0.3,1.2,0.282,2.2,4.7,0.46,0.452,0.8,0.8,1.0,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1,0
330,2018,4533,Kyle Collinsworth,SF,26.0,1,DAL,15.0,1.2,3.1,0.384,0.1,0.5,0.235,1.1,2.6,0.415,0.404,0.7,1.3,0.525,1.0,2.3,3.3,1.8,0.5,0.3,0.8,1.4,3.2,0
331,2018,4534,Kyle Kuzma,PF,22.0,1,LAL,31.2,6.1,13.5,0.45,2.1,5.6,0.366,4.0,7.9,0.511,0.527,1.9,2.7,0.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,1
332,2018,4535,Lauri Markkanen,PF,20.0,1,CHI,29.7,5.5,12.7,0.434,2.1,5.9,0.362,3.4,6.8,0.497,0.518,2.1,2.4,0.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,1
333,2018,4536,London Perrantes,PG,23.0,1,CLE,4.7,0.1,0.9,0.154,0.0,0.2,0.0,0.1,0.7,0.2,0.154,0.2,0.4,0.6,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5,0
334,2018,4537,Lonzo Ball,PG,20.0,1,LAL,34.2,3.9,10.8,0.36,1.7,5.7,0.305,2.2,5.2,0.42,0.44,0.6,1.4,0.451,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,10.2,1
335,2018,4538,Luke Kennard,SG,21.0,1,DET,20.0,2.8,6.4,0.443,1.1,2.7,0.415,1.7,3.7,0.463,0.53,0.9,1.0,0.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,0
336,2018,4539,Luke Kornet,PF,22.0,1,NYK,16.3,2.5,6.3,0.392,1.4,4.0,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,0
337,2018,4540,Malcolm Miller,SF,24.0,1,TOR,8.4,0.9,1.9,0.464,0.5,1.4,0.381,0.3,0.5,0.714,0.607,0.3,0.3,1.0,0.3,0.7,1.0,0.2,0.1,0.1,0.3,0.7,2.5,0
338,2018,4541,Malik Monk,SG,19.0,1,CHO,13.6,2.4,6.7,0.36,1.3,3.9,0.342,1.1,2.9,0.385,0.458,0.5,0.6,0.842,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0,6.7,0
339,2018,4544,Markelle Fultz,SG,19.0,1,PHI,18.1,3.2,7.9,0.405,0.0,0.1,0.0,3.2,7.9,0.409,0.405,0.7,1.5,0.476,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,0
340,2018,4547,Maxi Kleber,PF,26.0,1,DAL,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,0
341,2018,4549,Miloš Teodosić,PG,30.0,1,LAC,25.2,3.4,8.0,0.419,2.0,5.2,0.379,1.4,2.8,0.492,0.542,0.9,1.0,0.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,9.5,0
342,2018,4552,Myke Henry,SF,25.0,1,MEM,18.9,2.1,5.5,0.376,1.0,2.9,0.328,1.1,2.6,0.431,0.463,0.3,0.5,0.6,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,5.4,0
343,2018,4555,OG Anunoby,SF,20.0,1,TOR,20.0,2.2,4.7,0.471,1.0,2.7,0.371,1.2,2.0,0.604,0.577,0.5,0.8,0.629,0.6,1.9,2.5,0.7,0.7,0.2,0.6,1.8,5.9,0
344,2018,4559,Rodney Purvis,SG,23.0,1,ORL,18.1,2.2,6.7,0.327,0.8,3.3,0.25,1.4,3.4,0.4,0.388,0.8,0.9,0.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6.0,0
345,2018,4560,Royce O'Neale,SF,24.0,1,UTA,16.7,1.7,4.1,0.423,0.6,1.7,0.356,1.1,2.4,0.47,0.496,0.9,1.1,0.803,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,5.0,0
346,2018,4561,Ryan Arcidiacono,PG,23.0,1,CHI,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0,0
347,2018,4562,Semi Ojeleye,PF,23.0,1,BOS,15.8,0.9,2.6,0.346,0.5,1.7,0.32,0.3,0.9,0.397,0.452,0.3,0.6,0.61,0.5,1.7,2.2,0.3,0.3,0.1,0.3,1.2,2.7,0
348,2018,4563,Shaquille Harrison,PG,24.0,1,PHO,16.7,2.6,5.4,0.476,0.3,1.1,0.231,2.3,4.3,0.541,0.5,1.2,1.7,0.737,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8,6.6,0
349,2018,4564,Sindarius Thornwell,SG,23.0,1,LAC,15.8,1.4,3.2,0.429,0.3,0.8,0.377,1.1,2.4,0.448,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9,0
350,2018,4565,Sterling Brown,SG,22.0,1,MIL,14.4,1.5,3.8,0.4,0.6,1.7,0.352,0.9,2.1,0.439,0.478,0.4,0.4,0.875,0.5,2.1,2.6,0.5,0.6,0.2,0.5,1.5,4.0,0
351,2018,4566,T.J. Leaf,PF,20.0,1,IND,8.7,1.2,2.6,0.471,0.3,0.8,0.429,0.9,1.8,0.489,0.537,0.2,0.3,0.625,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,2.9,0
352,2018,4567,Terrance Ferguson,SG,19.0,1,OKC,12.5,1.1,2.8,0.414,0.7,2.0,0.333,0.5,0.8,0.612,0.533,0.1,0.2,0.9,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,0
353,2018,4568,Thomas Bryant,C,20.0,1,LAL,4.8,0.5,1.4,0.381,0.1,0.7,0.1,0.5,0.7,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5,0
354,2018,4570,Torrey Craig,SF,27.0,1,DEN,16.1,1.6,3.5,0.453,0.4,1.5,0.293,1.2,2.0,0.57,0.515,0.6,0.9,0.629,1.0,2.2,3.3,0.6,0.3,0.4,0.5,1.6,4.2,0
355,2018,4572,Tyler Cavanaugh,PF,23.0,1,ATL,13.3,1.7,3.9,0.441,0.8,2.3,0.36,0.9,1.6,0.556,0.546,0.4,0.5,0.81,1.2,2.1,3.3,0.7,0.2,0.1,0.4,1.6,4.7,0
356,2018,4573,Tyler Dorsey,SG,21.0,1,ATL,17.4,2.6,6.8,0.377,1.3,3.6,0.362,1.3,3.3,0.393,0.471,0.8,1.1,0.714,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1,7.2,0
357,2018,4575,Tyrone Wallace,PG,23.0,1,LAC,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2.0,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7,0
358,2018,4578,Wes Iwundu,SF,23.0,1,ORL,16.5,1.5,3.5,0.427,0.1,0.7,0.196,1.4,2.8,0.488,0.447,0.5,0.8,0.723,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,0
359,2018,4580,Zach Collins,C,20.0,1,POR,15.8,1.7,4.4,0.398,0.5,1.7,0.31,1.2,2.7,0.455,0.458,0.4,0.6,0.643,0.7,2.7,3.3,0.8,0.3,0.5,0.9,2.0,4.4,0
360,2018,4581,Zhou Qi,C,22.0,1,HOU,6.9,0.3,1.8,0.188,0.1,1.1,0.105,0.2,0.7,0.308,0.219,0.4,0.7,0.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2,0
361,2017,4374,A.J. Hammons,C,24.0,1,DAL,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.5,1.5,0.375,0.464,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2,0
362,2017,4377,Andrew Harrison,PG,22.0,1,MEM,20.5,1.6,5.0,0.325,0.6,2.2,0.276,1.0,2.8,0.363,0.385,2.1,2.7,0.763,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9,0
363,2017,4379,Brandon Ingram,SF,19.0,1,LAL,28.8,3.5,8.7,0.402,0.7,2.4,0.294,2.8,6.3,0.443,0.442,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4,1
364,2017,4381,Bryn Forbes,SG,23.0,1,SAS,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6,0
365,2017,4383,Caris LeVert,SF,22.0,1,BRK,21.7,3.0,6.7,0.45,1.0,3.2,0.321,2.0,3.4,0.571,0.528,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2,0
366,2017,4390,Dario Šarić,PF,22.0,1,PHI,26.3,4.7,11.4,0.411,1.3,4.2,0.311,3.4,7.2,0.469,0.468,2.1,2.7,0.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8,1
367,2017,4391,David Nwaba,SG,24.0,1,LAL,19.9,2.4,4.1,0.58,0.1,0.3,0.2,2.3,3.8,0.605,0.586,1.3,2.0,0.641,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8,6.0,0
368,2017,4393,DeAndre' Bembry,SF,22.0,1,ATL,9.8,1.2,2.6,0.48,0.0,0.5,0.056,1.2,2.1,0.575,0.485,0.2,0.4,0.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2.7,0
369,2017,4394,Dejounte Murray,PG,20.0,1,SAS,8.5,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,1
370,2017,4396,Denzel Valentine,SG,23.0,1,CHI,17.1,1.8,5.1,0.354,1.3,3.6,0.351,0.5,1.4,0.363,0.481,0.2,0.3,0.778,0.2,2.5,2.6,1.1,0.5,0.1,0.9,1.5,5.1,0
371,2017,4397,Derrick Jones Jr.,SF,19.0,1,PHO,17.0,2.1,3.8,0.562,0.1,0.3,0.273,2.0,3.4,0.591,0.574,0.9,1.3,0.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2.0,5.3,0
372,2017,4400,Domantas Sabonis,PF,20.0,1,OKC,20.1,2.4,5.9,0.399,0.6,2.0,0.321,1.7,4.0,0.438,0.452,0.5,0.8,0.657,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5,5.9,0
373,2017,4401,Dorian Finney-Smith,PF,23.0,1,DAL,20.3,1.5,4.1,0.372,0.7,2.4,0.293,0.8,1.8,0.479,0.456,0.6,0.8,0.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3,0
374,2017,4402,Dragan Bender,PF,19.0,1,PHO,13.3,1.3,3.7,0.354,0.7,2.3,0.277,0.7,1.4,0.483,0.441,0.1,0.3,0.364,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,3.4,0
375,2017,4392,Dāvis Bertāns,PF,24.0,1,SAS,12.1,1.5,3.5,0.44,1.0,2.6,0.399,0.5,0.9,0.557,0.588,0.4,0.5,0.824,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,4.5,0
376,2017,4403,Fred VanVleet,PG,22.0,1,TOR,7.9,1.1,3.0,0.351,0.3,0.8,0.379,0.8,2.2,0.341,0.401,0.5,0.6,0.818,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.9,0
377,2017,4405,Georges Niang,PF,23.0,1,IND,4.0,0.4,1.6,0.25,0.0,0.5,0.083,0.3,1.0,0.333,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9,0
378,2017,4406,Georgios Papagiannis,C,19.0,1,SAC,16.1,2.5,4.6,0.549,0.0,0.1,0.0,2.5,4.5,0.56,0.549,0.5,0.6,0.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6,0
379,2017,4407,Henry Ellenson,PF,20.0,1,DET,7.7,1.2,3.4,0.359,0.5,1.8,0.286,0.7,1.5,0.448,0.438,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2,0
380,2017,4409,Isaiah Whitehead,PG,21.0,1,BRK,22.5,2.8,7.0,0.402,0.6,2.0,0.295,2.2,4.9,0.446,0.445,1.2,1.5,0.805,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,7.4,0
381,2017,4410,Ivica Zubac,C,19.0,1,LAL,16.0,3.3,6.3,0.529,0.0,0.1,0.0,3.3,6.2,0.536,0.529,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,7.5,0
382,2017,4411,Jake Layman,SF,22.0,1,POR,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2,0
383,2017,4413,Jamal Murray,SG,19.0,1,DEN,21.5,3.6,8.9,0.404,1.4,4.2,0.334,2.2,4.7,0.466,0.483,1.3,1.5,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,9.9,1
384,2017,4415,Jaylen Brown,SF,20.0,1,BOS,17.2,2.5,5.4,0.454,0.6,1.7,0.341,1.9,3.7,0.507,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,1
385,2017,4416,Joel Bolomboy,PF,23.0,1,UTA,4.4,0.8,1.3,0.563,0.1,0.3,0.25,0.7,1.0,0.667,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8,0
386,2017,4417,Joel Embiid,C,22.0,1,PHI,25.4,6.5,13.8,0.466,1.2,3.2,0.367,5.3,10.7,0.495,0.508,6.2,7.9,0.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,1
387,2017,4418,Jonathan Gibson,PG,29.0,1,DAL,13.6,2.1,5.6,0.368,0.9,2.6,0.333,1.2,2.9,0.4,0.447,1.2,1.7,0.724,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,6.2,0
388,2017,4419,Juancho Hernangómez,PF,21.0,1,DEN,13.6,1.6,3.6,0.451,0.7,1.8,0.407,0.9,1.8,0.495,0.554,0.9,1.2,0.75,0.7,2.3,3.0,0.5,0.5,0.2,0.5,1.0,4.9,0
389,2017,4420,Kay Felder,PG,21.0,1,CLE,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.404,0.415,0.8,1.2,0.714,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0,0
390,2017,4421,Kris Dunn,PG,22.0,1,MIN,17.1,1.5,4.0,0.377,0.3,0.9,0.288,1.2,3.1,0.404,0.411,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,0
391,2017,4422,Kyle Wiltjer,PF,24.0,1,HOU,3.1,0.3,1.0,0.286,0.3,0.9,0.308,0.0,0.1,0.0,0.429,0.1,0.1,0.5,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.3,0.9,0
392,2017,4423,Malachi Richardson,SG,21.0,1,SAC,9.0,1.3,3.1,0.412,0.4,1.3,0.286,0.9,1.8,0.5,0.471,0.7,0.9,0.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6,0
393,2017,4424,Malcolm Brogdon,SG,24.0,1,MIL,26.4,3.9,8.5,0.457,1.0,2.6,0.404,2.8,5.9,0.48,0.518,1.5,1.7,0.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,1
394,2017,4425,Malcolm Delaney,PG,27.0,1,ATL,17.1,2.0,5.3,0.374,0.4,1.5,0.236,1.6,3.8,0.428,0.407,1.0,1.3,0.806,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,0
395,2017,4426,Malik Beasley,SG,20.0,1,DEN,7.5,1.5,3.3,0.452,0.4,1.3,0.321,1.1,2.0,0.533,0.514,0.4,0.5,0.8,0.2,0.5,0.8,0.5,0.3,0.0,0.4,0.5,3.8,0
396,2017,4428,Marquese Chriss,PF,19.0,1,PHO,21.3,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,1
397,2017,4430,Maurice Ndour,PF,24.0,1,NYK,10.3,1.2,2.7,0.453,0.0,0.2,0.143,1.2,2.5,0.481,0.459,0.6,0.8,0.731,0.7,1.3,2.0,0.3,0.5,0.3,0.4,0.9,3.1,0
398,2017,4433,Mindaugas Kuzminskas,SF,27.0,1,NYK,14.9,2.3,5.4,0.428,0.8,2.5,0.321,1.5,3.0,0.517,0.501,0.8,1.0,0.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,6.3,0
399,2017,4434,Nicolás Brussino,SG,23.0,1,DAL,9.6,1.0,2.6,0.369,0.5,1.8,0.305,0.4,0.9,0.5,0.472,0.3,0.4,0.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8,0
400,2017,4435,Nicolás Laprovíttola,PG,27.0,1,SAS,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1.0,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3,0
401,2017,4436,Okaro White,PF,24.0,1,MIA,13.5,0.9,2.5,0.379,0.3,1.0,0.353,0.6,1.5,0.396,0.448,0.6,0.6,0.909,0.7,1.6,2.3,0.6,0.3,0.3,0.5,1.5,2.8,0
402,2017,4437,Pascal Siakam,PF,22.0,1,TOR,15.6,1.9,3.7,0.502,0.0,0.1,0.143,1.9,3.6,0.515,0.505,0.4,0.6,0.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2,1
403,2017,4439,Patrick McCaw,SG,21.0,1,GSW,15.1,1.5,3.5,0.433,0.6,1.7,0.333,0.9,1.7,0.533,0.516,0.4,0.5,0.784,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0,0
404,2017,4440,Paul Zipser,SF,22.0,1,CHI,19.2,2.0,5.0,0.398,0.8,2.3,0.333,1.3,2.8,0.451,0.473,0.7,0.9,0.775,0.3,2.5,2.8,0.8,0.3,0.4,0.9,1.8,5.5,0
405,2017,4442,Quinn Cook,PG,23.0,1,TOT,13.4,2.4,4.7,0.5,0.8,1.9,0.423,1.6,2.9,0.55,0.583,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9,5.6,0
406,2017,4443,Rodney McGruder,SG,25.0,1,MIA,25.2,2.4,5.9,0.413,0.9,2.8,0.332,1.5,3.1,0.488,0.492,0.6,0.9,0.62,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,6.4,0
407,2017,4444,Ron Baker,SG,23.0,1,NYK,16.5,1.6,4.2,0.378,0.4,1.7,0.267,1.1,2.5,0.45,0.431,0.5,0.8,0.651,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,4.1,0
408,2017,4445,Semaj Christon,PG,24.0,1,OKC,15.2,1.2,3.5,0.345,0.2,1.0,0.19,1.0,2.5,0.406,0.372,0.3,0.5,0.548,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,0
409,2017,4446,Shawn Long,C,24.0,1,PHI,13.0,3.4,6.1,0.56,0.4,1.1,0.368,3.0,5.0,0.6,0.592,1.1,1.9,0.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,0
410,2017,4447,Sheldon Mac,SG,24.0,1,WAS,9.6,1.0,2.5,0.4,0.2,1.0,0.233,0.8,1.5,0.511,0.447,0.8,0.9,0.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,0
411,2017,4448,Skal Labissière,PF,20.0,1,SAC,18.5,3.5,6.6,0.537,0.1,0.2,0.375,3.5,6.4,0.543,0.544,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,0
412,2017,4450,Taurean Prince,SF,22.0,1,ATL,16.6,1.9,4.8,0.4,0.6,1.7,0.324,1.4,3.1,0.443,0.458,1.3,1.6,0.787,0.4,2.2,2.7,0.9,0.7,0.5,1.0,1.6,5.7,0
413,2017,4451,Thon Maker,C,19.0,1,MIL,9.9,1.5,3.2,0.459,0.5,1.3,0.378,1.0,1.9,0.514,0.536,0.6,0.9,0.653,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,4.0,0
414,2017,4452,Tim Quarterman,SG,22.0,1,POR,5.0,0.8,1.8,0.448,0.3,0.8,0.385,0.5,1.0,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,0
415,2017,4453,Timothé Luwawu-Cabarrot,SF,21.0,1,PHI,17.2,2.1,5.2,0.402,0.7,2.3,0.311,1.4,2.9,0.475,0.471,1.5,1.8,0.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4,0
416,2017,4454,Tomáš Satoranský,SG,25.0,1,WAS,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.697,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,0
417,2017,4455,Treveon Graham,SG,23.0,1,CHO,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1,0
418,2017,4457,Tyler Ulis,PG,21.0,1,PHO,18.4,3.0,7.2,0.421,0.3,1.3,0.266,2.7,5.9,0.455,0.445,0.9,1.2,0.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3,0
419,2017,4458,Wade Baldwin,PG,20.0,1,MEM,12.3,1.1,3.5,0.313,0.1,0.7,0.136,1.0,2.8,0.355,0.326,0.9,1.1,0.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,3.2,0
420,2017,4460,Willy Hernangómez,C,22.0,1,NYK,18.4,3.4,6.5,0.529,0.1,0.2,0.267,3.4,6.3,0.538,0.533,1.3,1.7,0.728,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,8.2,1
421,2017,4375,Álex Abrines,SG,23.0,1,OKC,15.5,2.0,5.0,0.393,1.4,3.6,0.381,0.6,1.4,0.426,0.531,0.6,0.7,0.898,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7,6.0,0
422,2016,4301,Aaron Harrison,SG,21.0,1,CHO,4.4,0.2,0.9,0.263,0.1,0.5,0.3,0.1,0.4,0.222,0.342,0.2,0.6,0.417,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.9,0
423,2016,4304,Anthony Brown,SF,23.0,1,LAL,20.7,1.3,4.3,0.31,0.7,2.4,0.286,0.7,1.9,0.339,0.389,0.6,0.7,0.85,0.3,2.1,2.4,0.7,0.5,0.2,0.5,1.2,4.0,0
424,2016,4305,Axel Toupane,SF,23.0,1,DEN,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6,0
425,2016,4307,Bobby Portis,PF,20.0,1,CHI,17.8,3.0,7.0,0.427,0.3,0.8,0.308,2.7,6.2,0.443,0.445,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0,0
426,2016,4310,Bryce Dejean-Jones,SG,23.0,1,NOP,19.9,2.0,4.9,0.406,0.9,2.3,0.375,1.1,2.6,0.432,0.493,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,0
427,2016,4311,Cameron Payne,PG,21.0,1,OKC,12.2,2.0,4.9,0.41,0.6,1.9,0.324,1.4,2.9,0.467,0.475,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5.0,0
